aded25,gen21tot,gen21ea,gen21cs,gen21othr,win21,rvtot25,rvactive725,rvhisp,rvjwsh,rvirit,rvmslm,rvchns,rvgopnop,cvapnhw,cvapblack,cvaphisp,cvapasian,acsbaplus,acsmedinc125,acsmedinc45,ascown,ascrent,cvapyouth,cvapsenior,djt2024,ea2021,cs2021,bikelanefilter
57005,194.401,174.023,16.055,4.323,Eric Adams,754,502,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0
57006,140.353,128.499,9.094,2.76,Eric Adams,866,592,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
57007,163.612,144.557,14.852,4.203,Eric Adams,1129,717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
57008,388.961,335.585,21.18,32.196,Eric Adams,1400,1145,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
57009,232.814,197.592,10.316,24.906,Eric Adams,1266,976,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57010,482.66,419.195,26.326,37.139,Eric Adams,1696,1449,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
57011,516.915,462.162,16.449,38.303,Eric Adams,1443,1209,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
57012,85.446,62.972,17.345,5.129,Eric Adams,516,392,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
57013,98.192,58.497,27.146,12.55,Eric Adams,1670,1315,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
57014,95.889,66.177,19.02,10.693,Eric Adams,941,741,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1
57015,305.579,271.354,14.057,20.168,Eric Adams,1095,1006,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
57016,337.978,291.265,25.449,21.264,Eric Adams,1269,1148,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
57017,155.127,135.53,6.943,12.654,Eric Adams,1354,1228,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
57018,114.271,99.911,5.983,8.377,Eric Adams,638,597,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
57019,260.325,232.985,8.704,18.635,Eric Adams,971,868,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57020,481.893,430.061,14.631,37.2,Eric Adams,1190,1043,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57021,418.266,370.985,9.514,37.767,Eric Adams,1141,995,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
57022,452.298,402.759,6.372,43.168,Eric Adams,1317,1169,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57023,346,297,10,39,Eric Adams,1449,1191,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
57024,174,152,6,16,Eric Adams,850,676,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
57025,117.411,90.574,11.406,15.431,Eric Adams,1203,990,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
57026,370.758,318.359,26.04,26.359,Eric Adams,1054,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
57027,449.673,412.405,12.972,24.295,Eric Adams,1463,1242,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57028,444.863,409.677,13.819,21.366,Eric Adams,1803,1507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
57029,522.276,470.233,19.058,32.984,Eric Adams,1139,978,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
57030,633.724,560.767,40.942,32.016,Eric Adams,1691,1435,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
57031,292,251,29,12,Eric Adams,1750,1124,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
57032,280.087,220.643,20.304,39.139,Eric Adams,1372,1197,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
57033,339.62,304.305,5.992,29.323,Eric Adams,1634,1320,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
57034,329.876,283.547,10.894,35.435,Eric Adams,1629,1400,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
57035,362.421,313.008,10.809,38.604,Eric Adams,1597,1294,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
57036,420.405,362.744,17.641,40.02,Eric Adams,1694,1407,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
57037,420.96,355.052,15.773,50.136,Eric Adams,1711,1452,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
57038,246.495,214.653,9.866,21.976,Eric Adams,1210,1028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
57039,179.714,156.941,5.951,16.822,Eric Adams,988,844,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
57040,215.574,184.874,5.321,25.379,Eric Adams,964,816,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
57041,198,176,2,20,Eric Adams,894,754,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
57042,178,157,7,14,Eric Adams,872,738,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
57043,589.536,524.543,18.947,46.045,Eric Adams,1500,1359,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57044,393.807,355.976,9.009,28.821,Eric Adams,1185,1069,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
57045,314,273,10,31,Eric Adams,1097,954,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
57046,354.244,318.3,5.306,30.638,Eric Adams,1313,1172,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
57047,433.666,380.766,10.019,42.881,Eric Adams,1544,1385,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
57048,434.465,371.457,17.053,45.955,Eric Adams,1588,1434,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57049,465.694,431.588,7.433,26.672,Eric Adams,1657,1476,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
57050,433.306,382.411,15.567,35.328,Eric Adams,1432,1221,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
57051,467.974,405.583,11.01,51.38,Eric Adams,1835,1593,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
57052,336.409,293.462,8.459,34.487,Eric Adams,1207,1091,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
57053,167.971,145.43,4.141,18.401,Eric Adams,1075,865,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1
57054,337.312,273.335,11.575,52.401,Eric Adams,1116,1002,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
57055,387.139,325.699,9.989,51.451,Eric Adams,1394,1171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
57056,434.248,377.363,14.172,42.713,Eric Adams,1528,1306,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
57057,392.256,358.286,8.625,25.345,Eric Adams,1529,1321,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
57058,302.338,256.327,6.654,39.356,Eric Adams,1228,1025,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57059,299.858,262.303,7.003,30.551,Eric Adams,1151,950,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1
57060,466.583,412.675,9.127,44.78,Eric Adams,1839,1586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
57061,390.886,351.034,11.804,28.047,Eric Adams,1738,1421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
57062,234.114,210.966,7.196,15.953,Eric Adams,1355,1100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
57063,423.419,374.138,13.293,35.989,Eric Adams,1552,1252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
57064,414.453,385.315,13.33,15.807,Eric Adams,1188,939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
57065,449,414,19,16,Eric Adams,1578,1282,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
57066,144.127,127.546,6.377,10.204,Eric Adams,943,753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
57067,56.268,50.491,2.29,3.487,Eric Adams,111,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
57068,146.517,125.482,5.077,15.957,Eric Adams,492,450,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
57069,70.076,61.271,3.669,5.136,Eric Adams,192,173,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57070,8.521,7.475,0.261,0.784,Eric Adams,704,621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
57071,107.049,66.713,31.066,9.271,Eric Adams,1202,933,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
57072,81,69,4,8,Eric Adams,622,452,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
57073,375.939,324.995,20.707,30.237,Eric Adams,1508,1341,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
57074,372.547,328.554,16.872,27.121,Eric Adams,1003,875,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
57075,18.096,14.811,1.978,1.307,Eric Adams,56,46,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57076,57.603,44.438,5.596,7.569,Eric Adams,23,21,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
57077,4.155,3.605,0.103,0.446,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57078,12.091,10.661,0.638,0.793,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57079,2.06,1.822,0.066,0.171,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57080,1.234,1.088,0.065,0.081,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57081,122.29,109.726,11.579,0.985,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58001,219.69,204.013,11.98,3.697,Eric Adams,973,711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
58002,198.166,186.043,6.327,5.796,Eric Adams,879,705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
58003,322.615,306.437,9.314,6.863,Eric Adams,1472,1122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58004,206,197,9,0,Eric Adams,1081,834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
58005,216.993,205.596,11.088,0.309,Eric Adams,1062,763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58006,178.333,170.543,6.349,1.441,Eric Adams,1018,765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
58007,287.843,275.833,10.788,1.222,Eric Adams,1401,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
58008,266,258,6,2,Eric Adams,1399,1024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58009,238.64,225.636,10.34,2.664,Eric Adams,1201,897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58010,264.691,247.761,12.025,4.906,Eric Adams,1026,768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58011,370.545,343.894,22.25,4.401,Eric Adams,1583,1246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58012,301.036,280.628,17.408,3,Eric Adams,1220,914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58013,337.231,322.573,11.259,3.4,Eric Adams,1603,1177,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
58014,200.56,189.16,8.616,2.784,Eric Adams,1404,1070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
58015,281.489,271.038,7.946,2.504,Eric Adams,1364,1028,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
58016,225.636,209.078,8.342,8.216,Eric Adams,1155,919,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
58017,260.614,245.834,11.78,3,Eric Adams,1202,962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58018,319.254,305.974,10.853,2.427,Eric Adams,1416,1096,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
58019,183.083,171.677,9.606,1.799,Eric Adams,1048,835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58020,181.666,168.967,8.67,4.03,Eric Adams,731,567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58021,221,209,8,4,Eric Adams,1149,894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
58022,52.903,48.093,3.006,1.804,Eric Adams,384,312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
58023,231.525,225.654,3.44,2.431,Eric Adams,1058,843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
58024,73.236,66.653,3.703,2.88,Eric Adams,54,42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58025,138.958,134.221,4.563,0.175,Eric Adams,1424,1036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58026,229.091,217.598,7.894,3.598,Eric Adams,1190,917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
58027,360.524,346.352,9.253,4.919,Eric Adams,1238,949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
58028,393.042,369.882,17.499,5.66,Eric Adams,1466,1124,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58029,296.271,283.039,10.585,2.646,Eric Adams,1220,926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58030,190.982,180.897,6.311,3.774,Eric Adams,868,656,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58031,260.559,253.797,5.955,0.806,Eric Adams,1039,780,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58032,305.123,285.276,14.798,5.049,Eric Adams,1281,959,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
58033,206.345,194.936,9,2.408,Eric Adams,1242,952,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58034,289.937,269.208,12.886,7.844,Eric Adams,1176,882,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58035,396.788,383.111,10.049,3.628,Eric Adams,1362,1078,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58036,257.993,245.008,10.827,2.157,Eric Adams,1022,775,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58037,307.432,293.807,7.821,5.803,Eric Adams,1614,1190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58038,188.095,179.627,7.691,0.777,Eric Adams,1099,822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58039,254.848,240.707,9.53,4.612,Eric Adams,1236,938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58040,297.826,271.192,20.307,6.327,Eric Adams,1258,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58041,305.638,287.019,13.499,5.12,Eric Adams,1175,895,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58042,308.342,287.88,15.21,5.252,Eric Adams,1276,969,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58043,351.681,330.382,11.317,9.981,Eric Adams,1233,915,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58044,317.005,295.338,15,6.667,Eric Adams,1067,828,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
58045,260.07,247.732,8.304,4.034,Eric Adams,945,718,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
58046,177,170,7,0,Eric Adams,602,467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58047,61.176,59.048,1.596,0.532,Eric Adams,178,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
58048,153.312,144.911,7.001,1.4,Eric Adams,650,501,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
58049,188.415,178.05,8.714,1.65,Eric Adams,856,663,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
58050,180.895,162.804,15.7,2.391,Eric Adams,925,707,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58051,195.048,183.475,8.603,2.97,Eric Adams,1125,853,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
58052,256.965,243.222,11.257,2.485,Eric Adams,1235,938,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58053,534.239,497.124,30.149,6.967,Eric Adams,1525,1234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
58054,308.484,277.101,25.826,5.557,Eric Adams,528,367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
58055,128.229,116.007,10.976,1.247,Eric Adams,1269,912,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58056,240.552,212.481,26.893,1.179,Eric Adams,988,778,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58057,283.04,243.638,32.554,6.848,Eric Adams,1651,1220,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58058,359.355,325.416,29.428,4.51,Eric Adams,1601,1256,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
58059,355.669,309.024,40.912,5.733,Eric Adams,1378,1089,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
58060,364.661,319.099,37.362,8.2,Eric Adams,1653,1283,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58061,296.616,273.942,19.733,2.941,Eric Adams,1174,888,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
58062,319.942,292.338,23.821,3.783,Eric Adams,1457,1118,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58063,325.514,304.049,15.474,5.991,Eric Adams,1480,1092,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58064,211.302,202.966,5.175,3.162,Eric Adams,599,439,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
58065,33.143,31.174,1.641,0.328,Eric Adams,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58066,11.134,10.026,0.856,0.252,Eric Adams,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
58067,2.166,2.037,0.107,0.021,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59001,310.643,281.174,25.933,3.536,Eric Adams,951,661,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
59002,269.526,241.679,22.277,5.569,Eric Adams,1276,976,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
59003,337.877,294.846,33.542,9.489,Eric Adams,1660,1264,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59004,355.859,320.611,32.553,2.694,Eric Adams,1577,1238,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59005,358.115,322.276,33.35,2.489,Eric Adams,1576,1211,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59006,309.684,283.965,22.212,3.507,Eric Adams,1436,1164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
59007,337.873,309.02,24.545,4.307,Eric Adams,1486,1186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
59008,320.321,292.462,21.409,6.45,Eric Adams,1479,1177,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59009,447.336,414.22,26.635,6.48,Eric Adams,1105,1068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1
59010,329.588,288.415,34.752,6.42,Eric Adams,1491,1129,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
59011,271.176,244.129,24.618,2.429,Eric Adams,1487,1111,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59012,329.174,295.061,23.835,10.278,Eric Adams,1366,1096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
59013,378.924,355.458,18.974,4.492,Eric Adams,1524,1184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
59014,225,210,14,1,Eric Adams,926,733,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
59015,173.663,163.112,9.01,1.541,Eric Adams,862,656,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59016,252.629,230.512,17.159,4.958,Eric Adams,1346,982,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
59017,349.076,323.542,22.026,3.508,Eric Adams,1531,1192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
59018,305.855,280.411,24.952,0.492,Eric Adams,1439,1138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
59019,377.144,348.588,25.048,3.508,Eric Adams,1390,1087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
59020,281.403,267.74,11.849,1.813,Eric Adams,1225,950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
59021,340.09,310.915,23.704,5.47,Eric Adams,1387,1110,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59022,306,299,7,0,Eric Adams,1147,936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
59023,144,133,9,2,Eric Adams,666,494,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59024,152.518,138.008,12.638,1.872,Eric Adams,955,660,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
59025,188.483,163.992,22.362,2.128,Eric Adams,932,642,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
59026,220.55,207.671,12.074,0.805,Eric Adams,894,697,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59027,370.509,348.311,19.981,2.217,Eric Adams,1232,987,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59028,191,177,9,5,Eric Adams,1067,800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
59029,248.792,206.962,37.165,4.664,Eric Adams,1131,902,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59030,305.784,250.216,45.277,10.292,Eric Adams,1113,911,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
59031,107.99,93.184,12.396,2.41,Eric Adams,440,332,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
59032,297.826,261.174,33.262,3.39,Eric Adams,1477,1128,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59033,117.073,77.145,36.304,3.624,Eric Adams,1477,1146,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
59034,263.468,216.855,38.01,8.603,Eric Adams,1244,932,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59035,92.292,77.995,11.957,2.339,Eric Adams,510,411,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
59036,321.621,259.44,53.69,8.491,Eric Adams,1264,1020,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
59037,366.587,273.749,82.447,10.391,Eric Adams,1453,1158,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
59038,286.274,191.779,81.927,12.567,Eric Adams,1467,1126,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
59039,364.381,283.084,75.573,5.724,Eric Adams,1575,1257,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59040,475.477,190.284,265.524,19.669,Curtis Sliwa,307,262,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1
59041,259.521,182.338,61.363,15.82,Eric Adams,1394,1122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
59042,408.504,125.195,262.81,20.5,Curtis Sliwa,1459,1214,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1
59043,349.435,172.282,167.473,9.68,Eric Adams,1644,1329,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0
59044,257.43,83.012,160.818,13.6,Curtis Sliwa,1063,897,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
59045,453.95,206.427,229.952,17.57,Curtis Sliwa,1599,1294,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
59046,445.154,129.921,292.293,22.94,Curtis Sliwa,1625,1343,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
